SBID,CRVAL1,CRVAL2,label_0_count_filtered_int,label_1_count_filtered_int,label_2_count_filtered_int,label_3_count_filtered_int,label_0_count_filtered_res,label_1_count_filtered_res,label_2_count_filtered_res,label_3_count_filtered_res,SBID,label_0_count_maskb,label_1_count_maskb,label_2_count_maskb,label_3_count_maskb,,name,sb,ra_min_hms,ra_max_hms,dec_min_dms,dec_max_dms,ra_min_deg,ra_max_deg,dec_min_deg,dec_max_deg,SBID,label_0_count_maskb,label_1_count_maskb,label_2_count_maskb,label_3_count_maskb
21312,34.61538333,-69.47467222,238,3863,11,367,283,3708,15,355,processed_wcs_21312.csv,262,3800,24,384,,image.i.RACS_0218-69.SB21312.cont.taylor.0.restored.conv.fits,SB21312,31:28.6,06:47.1,-72:13:15.371,-66:16:49.829,22.86896021,46.6960854,-72.22093625,-66.28050805,processed_wcs_21312.csv,262,3800,24,384
21330,182.6865667,-9.34505,418,3110,75,230,425,3091,67,238,processed_wcs_21330.csv,465,3184,96,241,,image.i.RACS_1210-09.SB21330.cont.taylor.0.restored.conv.fits,SB21330,56:08.9,25:45.9,-12:24:45.126,-06:24:12.526,179.0371874,186.4413881,-12.41253501,-6.403479398,processed_wcs_21330.csv,465,3184,96,241
21331,188.0597,-9.34505,414,3067,76,258,416,3030,88,237,processed_wcs_21331.csv,443,3134,94,293,,image.i.RACS_1232-09.SB21331.cont.taylor.0.restored.conv.fits,SB21331,17:38.5,47:16.0,-12:24:47.129,-06:24:10.439,184.4103129,191.8168094,-12.41309132,-6.402899822,processed_wcs_21331.csv,443,3134,94,293
21332,193.4328333,-9.34505,428,3027,84,280,453,3022,71,267,processed_wcs_21332.csv,494,3134,97,279,,image.i.RACS_1253-09.SB21332.cont.taylor.0.restored.conv.fits,SB21332,39:08.0,08:45.2,-12:24:47.129,-06:24:14.507,189.7834463,197.1882328,-12.41309132,-6.40402984,processed_wcs_21332.csv,494,3134,97,279
21333,198.8059667,-9.34505,459,3108,70,249,487,3047,81,244,processed_wcs_21333.csv,507,3230,94,251,,image.i.RACS_1315-09.SB21333.cont.taylor.0.restored.conv.fits,SB21333,00:37.9,30:14.9,-12:24:43.165,-06:24:12.484,195.1577351,202.56192,-12.41199022,-6.403467746,processed_wcs_21333.csv,507,3230,94,251
21372,311.25,-46.50296111,335,3530,31,307,392,3359,44,270,processed_wcs_21372.csv,394,3474,75,312,,image.i.RACS_2044-46.SB21372.cont.taylor.0.restored.conv.fits,SB21372,23:03.4,07:36.2,-49:27:51.987,-43:28:06.432,305.764023,316.9008608,-49.46444081,-43.4684532,processed_wcs_21372.csv,394,3474,75,312
21373,313.448275,-32.61161944,423,3472,50,278,431,3363,63,268,processed_wcs_21373.csv,472,3487,96,281,,image.i.RACS_2053-32.SB21373.cont.taylor.0.restored.conv.fits,SB21373,36:14.6,11:51.3,-35:37:32.044,-29:37:16.734,309.0608704,317.9636292,-35.62556779,-29.62131495,processed_wcs_21373.csv,472,3487,96,281
21374,314.1818167,-37.24848889,351,3572,32,258,380,3382,44,246,processed_wcs_21374.csv,412,3527,68,266,,image.i.RACS_2056-37.SB21374.cont.taylor.0.restored.conv.fits,SB21374,38:02.3,15:56.8,-40:14:56.830,-34:14:42.445,309.509417,318.9867855,-40.24911948,-34.24512349,processed_wcs_21374.csv,412,3527,68,266
21375,312.1875,-18.66772028,389,3400,53,300,405,3315,57,276,processed_wcs_21375.csv,454,3452,71,295,,image.i.RACS_2048-18.SB21375.cont.taylor.0.restored.conv.fits,SB21375,33:24.1,04:32.7,-21:42:57.468,-15:42:40.562,308.3502844,316.136138,-21.71596323,-15.71126711,processed_wcs_21375.csv,454,3452,71,295
21376,313.6363625,-14.00890556,451,3306,67,300,452,3214,75,284,processed_wcs_21376.csv,495,3382,85,317,,image.i.RACS_2054-14.SB21376.cont.taylor.0.restored.conv.fits,SB21376,39:37.8,09:53.5,-17:04:00.230,-11:03:45.190,309.9074148,317.4730233,-17.06673064,-11.06255271,processed_wcs_21376.csv,495,3382,85,317
21377,319.0909083,-14.00890556,404,3202,67,289,404,3172,72,284,processed_wcs_21377.csv,455,3240,107,304,,image.i.RACS_2116-14.SB21377.cont.taylor.0.restored.conv.fits,SB21377,01:27.0,31:42.5,-17:04:02.264,-11:03:47.224,315.3625317,322.9269983,-17.06729568,-11.06311774,processed_wcs_21377.csv,455,3240,107,304
21378,324.5454542,-14.00890556,370,3383,75,261,392,3324,69,253,processed_wcs_21378.csv,435,3448,87,268,,image.i.RACS_2138-14.SB21378.cont.taylor.0.restored.conv.fits,SB21378,23:16.0,53:31.7,-17:04:02.233,-11:03:45.190,320.8164953,328.3821264,-17.0672869,-11.06255271,processed_wcs_21378.csv,435,3448,87,268
21379,322.3880583,-4.676341667,366,2797,119,190,397,2744,125,168,processed_wcs_21379.csv,409,2837,146,195,,image.i.RACS_2129-04.SB21379.cont.taylor.0.restored.conv.fits,SB21379,15:09.9,44:21.3,-07:45:13.333,-01:45:01.809,318.7911654,326.0888834,-7.753703612,-1.750502401,processed_wcs_21379.csv,409,2837,146,195
21380,327.7611917,-4.676341667,456,2862,98,228,493,2810,105,189,processed_wcs_21380.csv,487,2900,149,231,,image.i.RACS_2151-04.SB21380.cont.taylor.0.restored.conv.fits,SB21380,36:39.6,05:50.5,-07:45:13.343,-01:44:59.837,324.1648605,331.4603312,-7.753706463,-1.749954845,processed_wcs_21380.csv,487,2900,149,231
21381,333.134325,0,374,2698,94,177,373,2696,97,165,processed_wcs_21381.csv,426,2727,140,195,,image.i.RACS_2212+00.SB21381.cont.taylor.0.restored.conv.fits,SB21381,58:15.6,27:12.5,-03:05:05.365,+02:55:00.535,329.565182,336.8021408,-3.084823489,2.916815275,processed_wcs_21381.csv,426,2727,140,195
21382,338.5074625,0,410,2893,92,212,416,2886,95,201,processed_wcs_21382.csv,444,2975,131,221,,image.i.RACS_2234+00.SB21382.cont.taylor.0.restored.conv.fits,SB21382,19:45.2,48:43.4,-03:05:07.367,+02:55:04.540,334.9383176,342.1808553,-3.08537985,2.917927828,processed_wcs_21382.csv,444,2975,131,221
21383,351.8181792,-14.00890556,453,3256,56,252,425,3189,59,249,processed_wcs_21383.csv,454,3278,68,284,,image.i.RACS_2327-14.SB21383.cont.taylor.0.restored.conv.fits,SB21383,12:21.3,42:37.4,-17:03:54.191,-11:03:39.119,348.0886827,355.6559701,-17.06505307,-11.06086641,processed_wcs_21383.csv,454,3278,68,284
21384,357.1875,-18.66772028,410,3211,56,253,388,3146,50,251,processed_wcs_21384.csv,417,3283,93,262,,image.i.RACS_2348-18.SB21384.cont.taylor.0.restored.conv.fits,SB21384,33:23.9,04:32.7,-21:42:55.422,-15:42:38.559,353.3497003,361.1361228,-21.71539509,-15.71071092,processed_wcs_21384.csv,417,3283,93,262
21385,2.8125,-18.66772028,442,3324,68,265,436,3319,68,255,processed_wcs_21385.csv,449,3440,78,298,,image.i.RACS_0011-18.SB21385.cont.taylor.0.restored.conv.fits,SB21385,55:54.1,27:02.5,-21:42:57.468,-15:42:40.604,358.9752844,366.760539,-21.71596323,-15.71127897,processed_wcs_21385.csv,449,3440,78,298
21387,14.0625,-18.66772028,463,3293,66,269,471,3217,59,232,processed_wcs_21387.csv,505,3372,86,253,,image.i.RACS_0056-18.SB21387.cont.taylor.0.restored.conv.fits,SB21387,40:54.1,12:02.8,-21:42:57.468,-15:42:40.519,10.22528444,18.01173712,-21.71596323,-15.71125525,processed_wcs_21387.csv,505,3372,86,253
21388,13.6363625,-14.00890556,437,3247,65,226,446,3168,72,211,processed_wcs_21388.csv,483,3276,97,245,,image.i.RACS_0054-14.SB21388.cont.taylor.0.restored.conv.fits,SB21388,39:37.9,09:53.8,-17:04:04.267,-11:03:45.126,9.907974753,17.47421071,-17.06785194,-11.06253511,processed_wcs_21388.csv,483,3276,97,245
21389,24.54545417,-14.00890556,456,3312,88,304,472,3224,83,262,processed_wcs_21389.csv,521,3362,106,282,,image.i.RACS_0138-14.SB21389.cont.taylor.0.restored.conv.fits,SB21389,23:16.1,53:31.8,-17:03:58.259,-11:03:47.161,20.81709981,28.38268575,-17.06618315,-11.06310015,processed_wcs_21389.csv,521,3362,106,282
21391,48.35820833,-4.676341667,467,2984,108,266,450,2906,113,250,processed_wcs_21391.csv,497,3079,133,265,,image.i.RACS_0313-04.SB21391.cont.taylor.0.restored.conv.fits,SB21391,59:02.7,28:14.4,-07:45:11.330,-01:44:59.785,44.76132016,52.06015215,-7.753147266,-1.749940307,processed_wcs_21391.csv,497,3079,133,265
21392,53.73134167,4.673775,318,2857,76,268,325,2792,78,241,processed_wcs_21392.csv,376,2875,102,286,,image.i.RACS_0334+04.SB21392.cont.taylor.0.restored.conv.fits,SB21392,20:31.9,49:41.9,+01:34:33.851,+07:34:53.240,50.13309834,57.42448975,1.5760696,7.581455514,processed_wcs_21392.csv,376,2875,102,286
21393,59.104475,4.673775,310,2573,70,249,312,2517,61,247,processed_wcs_21393.csv,332,2654,114,244,,image.i.RACS_0356+04.SB21393.cont.taylor.0.restored.conv.fits,SB21393,42:01.6,11:11.8,+01:34:33.819,+07:34:55.253,55.50678855,62.79931265,1.576060893,7.582014625,processed_wcs_21393.csv,332,2654,114,244
21394,64.47760833,4.673775,374,2961,89,190,364,2811,93,192,processed_wcs_21394.csv,418,2946,149,200,,image.i.RACS_0417+04.SB21394.cont.taylor.0.restored.conv.fits,SB21394,03:31.3,32:41.5,+01:34:33.809,+07:34:53.260,60.88048808,68.1730028,1.57605799,7.581461214,processed_wcs_21394.csv,418,2946,149,200
21395,64.47760833,9.342486111,352,3231,52,260,330,3104,62,253,processed_wcs_21395.csv,425,3159,118,276,,image.i.RACS_0417+09.SB21395.cont.taylor.0.restored.conv.fits,SB21395,03:19.5,32:55.5,+06:14:12.472,+12:14:31.158,60.83117503,68.23112395,6.236797858,12.24198835,processed_wcs_21395.csv,425,3159,118,276
21396,69.85074583,9.342486111,330,3256,38,284,331,3130,54,239,processed_wcs_21396.csv,376,3199,110,289,,image.i.RACS_0439+09.SB21396.cont.taylor.0.restored.conv.fits,SB21396,24:49.0,54:25.2,+06:14:12.451,+12:14:31.158,66.20431253,73.60483107,6.236792033,12.24198835,processed_wcs_21396.csv,376,3199,110,289
21397,73.6363625,14.00634444,306,3594,15,317,292,3463,33,280,processed_wcs_21397.csv,317,3576,56,347,,image.i.RACS_0454+14.SB21397.cont.taylor.0.restored.conv.fits,SB21397,39:38.6,09:52.5,+10:53:31.234,+16:53:46.306,69.91080737,77.4689511,10.89200957,16.89619606,processed_wcs_21397.csv,317,3576,56,347
21398,79.09090833,14.00634444,298,3615,15,351,273,3487,38,358,processed_wcs_21398.csv,318,3532,48,408,,image.i.RACS_0516+14.SB21398.cont.taylor.0.restored.conv.fits,SB21398,01:27.5,31:41.8,+10:53:31.203,+16:53:48.277,75.36476053,82.92408998,10.89200078,16.89674348,processed_wcs_21398.csv,318,3532,48,408
21399,81.5625,18.66515833,223,3228,18,314,213,3150,20,314,processed_wcs_21399.csv,214,3178,35,385,,image.i.RACS_0526+18.SB21399.cont.taylor.0.restored.conv.fits,SB21399,10:55.3,42:01.1,+15:32:28.753,+21:32:43.659,77.73041531,85.504679,15.5413204,21.54546084,processed_wcs_21399.csv,214,3178,35,385
21400,87.1875,18.66515833,252,3595,22,318,275,3456,25,287,processed_wcs_21400.csv,257,3481,48,374,,image.i.RACS_0548+18.SB21400.cont.taylor.0.restored.conv.fits,SB21400,33:25.3,04:31.0,+15:32:28.796,+21:32:39.655,83.35544472,91.12905038,15.54133224,21.54434862,processed_wcs_21400.csv,257,3481,48,374
21401,92.8125,18.66515833,201,3458,19,286,197,3275,21,295,processed_wcs_21401.csv,209,3410,42,319,,image.i.RACS_0611+18.SB21401.cont.taylor.0.restored.conv.fits,SB21401,55:54.9,27:01.6,+15:32:26.623,+21:32:49.536,88.97857622,96.7565195,15.54072859,21.54709341,processed_wcs_21401.csv,209,3410,42,319
21402,98.4375,18.66515833,212,3381,23,302,190,3271,26,308,processed_wcs_21402.csv,212,3356,38,348,,image.i.RACS_0633+18.SB21402.cont.taylor.0.restored.conv.fits,SB21402,18:25.1,49:31.9,+15:32:28.540,+21:32:49.622,94.60477287,102.3827162,15.54126117,21.54711726,processed_wcs_21402.csv,212,3356,38,348
21403,100.9090875,14.00634444,295,3364,26,288,279,3213,30,293,processed_wcs_21403.csv,357,3241,50,337,,image.i.RACS_0643+14.SB21403.cont.taylor.0.restored.conv.fits,SB21403,28:44.0,58:58.3,+10:53:31.171,+16:53:52.313,97.18349937,104.7428735,10.89199199,16.8978646,processed_wcs_21403.csv,357,3241,50,337
21404,106.3636333,14.00634444,305,3120,18,281,277,2998,35,270,processed_wcs_21404.csv,364,3040,65,304,,image.i.RACS_0705+14.SB21404.cont.taylor.0.restored.conv.fits,SB21404,50:33.4,20:46.4,+10:53:31.393,+16:53:44.367,102.6392526,110.193302,10.89205349,16.89565741,processed_wcs_21404.csv,364,3040,65,304
21405,107.4626833,9.342486111,335,2983,43,268,327,2854,46,244,processed_wcs_21405.csv,375,2918,94,289,,image.i.RACS_0709+09.SB21405.cont.taylor.0.restored.conv.fits,SB21405,55:15.5,24:52.3,+06:14:16.415,+12:14:37.103,103.8145183,111.2179316,6.237893085,12.24363977,processed_wcs_21405.csv,375,2918,94,289
21406,112.8358208,9.342486111,395,3065,63,231,353,2939,69,247,processed_wcs_21406.csv,487,2996,110,248,,image.i.RACS_0731+09.SB21406.cont.taylor.0.restored.conv.fits,SB21406,16:45.6,46:21.3,+06:14:18.502,+12:14:31.179,109.1899571,116.5887668,6.238472738,12.24199411,processed_wcs_21406.csv,487,2996,110,248
21407,118.2089542,9.342486111,394,2963,38,249,374,2844,56,256,processed_wcs_21407.csv,407,2930,116,260,,image.i.RACS_0752+09.SB21407.cont.taylor.0.restored.conv.fits,SB21407,38:14.6,07:50.7,+06:14:14.517,+12:14:33.098,114.5608045,121.9613385,6.237365858,12.24252731,processed_wcs_21407.csv,407,2930,116,260
21408,122.7272708,14.00634444,320,3443,41,304,310,3292,39,294,processed_wcs_21408.csv,383,3351,103,321,,image.i.RACS_0810+14.SB21408.cont.taylor.0.restored.conv.fits,SB21408,56:00.4,26:14.5,+10:53:31.203,+16:53:48.308,119.0017047,126.5604525,10.89200078,16.89675224,processed_wcs_21408.csv,383,3351,103,321
21409,128.1818167,14.00634444,277,3790,34,295,269,3565,44,282,processed_wcs_21409.csv,317,3705,81,343,,image.i.RACS_0832+14.SB21409.cont.taylor.0.restored.conv.fits,SB21409,17:49.5,48:03.6,+10:53:31.203,+16:53:48.308,124.4562505,132.0149983,10.89200078,16.89675224,processed_wcs_21409.csv,317,3705,81,343
21410,133.6363625,14.00634444,266,3269,35,313,253,3070,45,293,processed_wcs_21410.csv,295,3213,64,352,,image.i.RACS_0854+14.SB21410.cont.taylor.0.restored.conv.fits,SB21410,39:38.6,09:52.6,+10:53:31.234,+16:53:48.308,129.9107964,137.4689624,10.89200957,16.89675224,processed_wcs_21410.csv,295,3213,64,352
21411,137.8125,18.66515833,223,3420,23,342,247,3275,15,350,processed_wcs_21411.csv,209,3352,38,422,,image.i.RACS_0911+18.SB21411.cont.taylor.0.restored.conv.fits,SB21411,55:55.2,27:01.1,+15:32:26.751,+21:32:45.618,133.9798023,141.7546941,15.54076413,21.54600503,processed_wcs_21411.csv,209,3352,38,422
21412,139.0909083,14.00634444,296,3694,42,297,274,3481,49,295,processed_wcs_21412.csv,329,3602,70,338,,image.i.RACS_0916+14.SB21412.cont.taylor.0.restored.conv.fits,SB21412,01:27.7,31:41.6,+10:53:29.232,+16:53:48.308,135.3653422,142.9235082,10.89145324,16.89675224,processed_wcs_21412.csv,329,3602,70,338
21418,145.074625,9.342486111,315,3385,42,280,314,3238,45,296,processed_wcs_21418.csv,352,3346,78,317,,image.i.RACS_0940+09.SB21418.cont.taylor.0.restored.conv.fits,SB21418,25:44.7,55:18.2,+06:14:18.565,+12:14:27.443,141.4361808,148.8258463,6.238490205,12.24095637,processed_wcs_21418.csv,352,3346,78,317
21419,150.4477583,9.342486111,323,3380,51,253,320,3199,62,258,processed_wcs_21419.csv,369,3341,90,307,,image.i.RACS_1001+09.SB21419.cont.taylor.0.restored.conv.fits,SB21419,47:14.1,16:48.0,+06:14:16.520,+12:14:29.425,146.8087369,154.2001268,6.23792221,12.24150686,processed_wcs_21419.csv,369,3341,90,307
21420,155.8208917,9.342486111,349,3302,53,263,337,3155,57,253,processed_wcs_21420.csv,405,3250,109,288,,image.i.RACS_1023+09.SB21420.cont.taylor.0.restored.conv.fits,SB21420,08:43.5,38:17.9,+06:14:26.492,+12:14:35.411,152.1812777,159.5744231,6.240692317,12.2431698,processed_wcs_21420.csv,405,3250,109,288
21421,160.9090875,14.00634444,308,3694,31,339,295,3522,47,300,processed_wcs_21421.csv,333,3636,80,375,,image.i.RACS_1043+14.SB21421.cont.taylor.0.restored.conv.fits,SB21421,28:47.0,58:58.5,+10:53:31.108,+16:53:34.954,157.1958133,164.7439351,10.8919744,16.89304275,processed_wcs_21421.csv,333,3636,80,375
21422,171.8181792,14.00634444,282,3631,30,318,293,3443,40,298,processed_wcs_21422.csv,328,3549,57,373,,image.i.RACS_1127+14.SB21422.cont.taylor.0.restored.conv.fits,SB21422,12:24.9,42:35.9,+10:53:33.300,+16:53:40.898,168.1037087,175.6495704,10.89258346,16.89469382,processed_wcs_21422.csv,328,3549,57,373
21423,171.9402958,9.342486111,332,3419,32,266,305,3221,45,283,processed_wcs_21423.csv,358,3365,74,317,,image.i.RACS_1127+09.SB21423.cont.taylor.0.restored.conv.fits,SB21423,13:12.4,42:46.1,+06:14:18.544,+12:14:29.445,168.301844,175.6920947,6.238484383,12.2415126,processed_wcs_21423.csv,358,3365,74,317
21424,171.9402958,4.673775,435,3006,112,259,447,2915,111,243,processed_wcs_21424.csv,503,2904,206,261,,image.i.RACS_1127+04.SB21424.cont.taylor.0.restored.conv.fits,SB21424,13:24.7,42:32.2,+01:34:43.855,+07:34:55.437,168.352717,175.6340103,1.578848524,7.582065849,processed_wcs_21424.csv,503,2904,206,261
21425,177.3134292,-9.34505,360,2975,79,274,403,2914,76,254,processed_wcs_21425.csv,428,3072,91,275,,image.i.RACS_1149-09.SB21425.cont.taylor.0.restored.conv.fits,SB21425,34:41.3,04:16.4,-12:24:45.416,-06:24:30.549,173.6720289,181.0682506,-12.41261558,-6.408485795,processed_wcs_21425.csv,428,3072,91,275
21426,188.1818167,-14.00890556,457,3438,65,263,446,3341,67,262,processed_wcs_21426.csv,478,3500,79,293,,image.i.RACS_1232-14.SB21426.cont.taylor.0.restored.conv.fits,SB21426,17:50.8,48:04.3,-17:04:00.704,-11:03:47.224,184.461602,192.0178952,-17.06686212,-11.06311774,processed_wcs_21426.csv,478,3500,79,293
21427,193.6363625,-14.00890556,371,3331,67,323,394,3317,70,311,processed_wcs_21427.csv,422,3431,89,319,,image.i.RACS_1254-14.SB21427.cont.taylor.0.restored.conv.fits,SB21427,39:39.9,09:53.5,-17:04:00.704,-11:03:47.192,189.9161478,197.4730233,-17.06686212,-11.06310894,processed_wcs_21427.csv,422,3431,89,319
21428,199.0909083,-14.00890556,421,3282,85,279,416,3217,69,279,processed_wcs_21428.csv,476,3324,85,314,,image.i.RACS_1316-14.SB21428.cont.taylor.0.restored.conv.fits,SB21428,01:29.4,31:42.8,-17:04:02.801,-11:03:49.163,195.3724292,202.9281628,-17.06744465,-11.06365638,processed_wcs_21428.csv,476,3324,85,314
21429,204.5454542,-14.00890556,412,3370,73,336,419,3322,52,318,processed_wcs_21429.csv,466,3436,91,351,,image.i.RACS_1338-14.SB21429.cont.taylor.0.restored.conv.fits,SB21429,23:18.1,53:31.6,-17:04:00.704,-11:03:47.224,200.8252395,208.3815327,-17.06686212,-11.06311774,processed_wcs_21429.csv,466,3436,91,351
21431,242.3076917,-69.47467222,232,3950,13,333,248,3818,20,348,processed_wcs_21431.csv,243,3897,34,353,,image.i.RACS_1609-69.SB21431.cont.taylor.0.restored.conv.fits,SB21431,22:21.6,57:32.8,-72:13:21.485,-66:17:00.034,230.5899018,254.386608,-72.22263469,-66.2833427,processed_wcs_21431.csv,243,3897,34,353
21432,246.2983458,-72.32725556,245,3934,22,348,260,3822,25,373,processed_wcs_21432.csv,264,3860,49,387,,image.i.RACS_1625-72.SB21432.cont.taylor.0.restored.conv.fits,SB21432,23:49.0,25:05.1,-76:04:32.056,-67:52:03.128,230.9539842,261.2711838,-76.07557115,-67.86753545,processed_wcs_21432.csv,264,3860,49,387
21433,270,-69.47467222,179,3918,23,384,229,3710,24,374,processed_wcs_21433.csv,213,3817,44,394,,image.i.RACS_1759-69.SB21433.cont.taylor.0.restored.conv.fits,SB21433,13:08.2,48:18.1,-72:13:21.867,-66:17:02.613,258.2839998,282.0753447,-72.22274071,-66.28405905,processed_wcs_21433.csv,213,3817,44,394
21434,252.6923042,-41.87891111,244,2868,71,276,210,2847,98,261,processed_wcs_21434.csv,260,2921,83,284,,image.i.RACS_1650-41.SB21434.cont.taylor.0.restored.conv.fits,SB21434,30:40.7,11:28.9,-44:51:44.165,-38:51:38.564,247.6696027,257.8702228,-44.86226795,-38.86071215,processed_wcs_21434.csv,260,2921,83,284
21435,257.5862042,-32.61161944,206,2864,43,227,212,2852,53,225,processed_wcs_21435.csv,247,2932,62,249,,image.i.RACS_1710-32.SB21435.cont.taylor.0.restored.conv.fits,SB21435,52:50.2,28:23.4,-35:37:31.283,-29:37:23.215,253.2090933,262.0974216,-35.62535631,-29.62311531,processed_wcs_21435.csv,247,2932,62,249
21436,262.8571417,-23.32096389,302,2955,63,209,303,2930,60,211,processed_wcs_21436.csv,325,3042,93,218,,image.i.RACS_1731-23.SB21436.cont.taylor.0.restored.conv.fits,SB21436,15:33.2,47:47.4,-26:21:29.128,-20:21:18.582,258.8883575,266.9476421,-26.35809109,-20.35516176,processed_wcs_21436.csv,325,3042,93,218
21437,268.571425,-23.32096389,300,2502,99,247,297,2527,121,224,processed_wcs_21437.csv,302,2577,135,247,,image.i.RACS_1754-23.SB21437.cont.taylor.0.restored.conv.fits,SB21437,38:24.2,10:39.6,-26:21:32.967,-20:21:16.309,264.6007396,272.66507,-26.35915746,-20.35453039,processed_wcs_21437.csv,302,2577,135,247
21438,274.2857125,-23.32096389,327,2552,71,195,333,2569,71,192,processed_wcs_21438.csv,348,2679,101,200,,image.i.RACS_1817-23.SB21438.cont.taylor.0.restored.conv.fits,SB21438,01:15.9,33:31.2,-26:21:33.077,-20:21:18.257,270.3162691,278.3799786,-26.35918802,-20.35507146,processed_wcs_21438.csv,348,2679,101,200
21439,280,-23.32096389,407,3133,55,238,401,3036,55,231,processed_wcs_21439.csv,460,3145,75,236,,image.i.RACS_1839-23.SB21439.cont.taylor.0.restored.conv.fits,SB21439,24:07.2,56:22.6,-26:21:31.020,-20:21:16.255,276.0299547,284.0942463,-26.35861664,-20.35451533,processed_wcs_21439.csv,460,3145,75,236
21440,285.7142833,-23.32096389,393,2994,52,214,412,2907,50,211,processed_wcs_21440.csv,445,3044,65,222,,image.i.RACS_1902-23.SB21440.cont.taylor.0.restored.conv.fits,SB21440,46:58.5,19:14.1,-26:21:32.967,-20:21:16.255,281.743598,289.8085494,-26.35915746,-20.35451533,processed_wcs_21440.csv,445,3044,65,222
21441,290.14925,-4.676341667,411,2607,86,211,409,2577,91,204,processed_wcs_21441.csv,432,2697,111,225,,image.i.RACS_1920-04.SB21441.cont.taylor.0.restored.conv.fits,SB21441,06:14.5,35:24.0,-07:45:11.474,-01:44:59.806,286.5602265,293.8500702,-7.753187139,-1.749946123,processed_wcs_21441.csv,432,2697,111,225
21442,295.5223875,-4.676341667,394,2749,93,239,431,2658,86,216,processed_wcs_21442.csv,432,2794,116,271,,image.i.RACS_1942-04.SB21442.cont.taylor.0.restored.conv.fits,SB21442,27:44.1,56:53.7,-07:45:11.484,-01:44:59.796,291.9339257,299.2237695,-7.753189984,-1.749943215,processed_wcs_21442.csv,432,2794,116,271
21443,300.8955208,-4.676341667,451,2963,115,226,457,2901,93,215,processed_wcs_21443.csv,477,3047,145,241,,image.i.RACS_2003-04.SB21443.cont.taylor.0.restored.conv.fits,SB21443,49:13.7,18:23.3,-07:45:11.484,-01:44:59.796,297.3070591,304.5969028,-7.753189984,-1.749943215,processed_wcs_21443.csv,477,3047,145,241
